,expected,predicted
5567,[0.],[0.26471934]
5568,[0.32],[0.21517126]
5569,[0.6],[0.18090473]
5570,[0.36],[0.31637743]
5571,[0.2],[0.28099927]
5572,[0.66],[0.50014627]
5573,[0.],[0.06979328]
5574,[0.74],[0.38575092]
5575,[0.],[0.01141834]
5576,[0.35],[0.31995028]
5577,[0.22],[0.21699525]
5578,[0.06],[0.1581609]
5579,[0.54],[0.4288533]
5580,[0.33],[0.37516898]
5581,[0.56],[0.25866282]
5582,[0.02],[0.2214636]
5583,[0.39],[0.36348945]
5584,[0.16],[0.24951357]
5585,[0.],[0.2825909]
5586,[0.64],[0.08211407]
5587,[0.73],[0.278909]
5588,[0.49],[0.32729647]
5589,[0.06],[0.23958294]
5590,[0.27],[0.17868675]
5591,[0.],[0.22145711]
5592,[0.39],[0.20508994]
5593,[0.49],[0.39636013]
5594,[0.],[0.06818219]
5595,[0.12],[0.22167926]
5596,[0.61],[0.37069848]
5597,[0.04],[0.10669894]
5598,[0.32],[0.3726887]
5599,[0.44],[0.36382663]
5600,[0.35],[0.32527807]
5601,[0.45],[0.33545122]
5602,[0.32],[0.25705326]
5603,[0.45],[0.14936359]
5604,[0.13],[0.28217718]
5605,[0.27],[0.40379778]
5606,[0.11],[0.23396467]
5607,[0.],[0.01806219]
5608,[0.18],[0.21730173]
5609,[0.69],[0.23499313]
5610,[0.38],[0.3913228]
5611,[0.2],[0.16715974]
5612,[0.31],[0.3850341]
5613,[0.43],[0.49709085]
5614,[0.37],[0.2511293]
5615,[0.33],[0.2882634]
5616,[0.58],[0.2202586]
5617,[0.48],[0.16722016]
5618,[0.14],[0.12341578]
5619,[0.54],[0.49561924]
5620,[0.34],[0.38641194]
5621,[0.58],[0.3795143]
5622,[0.04],[0.14133607]
5623,[0.06],[0.09974864]
5624,[0.38],[0.3502869]
5625,[0.53],[0.13462357]
5626,[0.08],[0.08202724]
5627,[0.55],[0.29911515]
5628,[0.07],[0.02736086]
5629,[0.26],[0.21532942]
5630,[0.14],[0.31513703]
5631,[0.34],[0.41224268]
5632,[0.3],[0.29876247]
5633,[0.48],[0.42584372]
5634,[0.04],[0.01844538]
5635,[0.41],[0.27499798]
5636,[0.],[0.02112906]
5637,[0.33],[0.22018194]
5638,[0.13],[0.3215845]
5639,[0.13],[0.07439134]
5640,[0.05],[0.18460548]
5641,[0.22],[0.23191853]
5642,[0.],[0.24401051]
5643,[0.01],[0.18456644]
5644,[0.19],[0.39899364]
5645,[0.35],[0.16201647]
5646,[0.47],[0.02714267]
5647,[0.01],[0.01515545]
5648,[0.],[0.3458922]
5649,[0.42],[0.34157974]
5650,[0.],[0.22365482]
5651,[0.33],[0.27376226]
5652,[0.3],[0.31074718]
5653,[0.55],[0.3862006]
5654,[0.46],[0.48487318]
5655,[0.02],[0.23975629]
5656,[0.47],[0.449921]
5657,[0.54],[0.32817224]
5658,[0.],[0.0653843]
5659,[0.27],[0.32878226]
5660,[0.5],[0.32429868]
5661,[0.57],[0.44827223]
5662,[0.13],[0.17076363]
5663,[0.36],[0.33183527]
5664,[0.14],[0.36291808]
5665,[0.],[0.10849442]
5666,[0.26],[0.36368656]
5667,[0.5],[0.48822257]
5668,[0.39],[0.13839614]
5669,[0.06],[0.17623158]
5670,[0.48],[0.0806594]
5671,[0.],[0.04701015]
5672,[0.27],[0.24908862]
5673,[0.],[0.03667254]
5674,[0.56],[0.44284645]
5675,[0.32],[0.36978784]
5676,[0.61],[0.342967]
5677,[0.02],[0.10119657]
5678,[0.],[0.0117737]
5679,[0.28],[0.33060804]
5680,[0.],[0.00719901]
5681,[0.45],[0.41746116]
5682,[0.02],[0.07464363]
5683,[0.31],[0.37794214]
5684,[0.27],[0.33517167]
5685,[0.46],[0.2837979]
5686,[0.],[0.04336479]
5687,[0.],[0.2750862]
5688,[0.67],[0.34691375]
5689,[0.],[0.15050644]
5690,[0.31],[0.32704496]
5691,[0.33],[0.3781654]
5692,[0.41],[0.26124054]
5693,[0.24],[0.16745423]
5694,[0.],[0.08044586]
5695,[0.04],[0.11406842]
5696,[0.54],[0.4551622]
5697,[0.19],[0.21206717]
5698,[0.38],[0.35691425]
5699,[0.],[0.06320633]
5700,[0.04],[0.2509765]
5701,[0.],[0.2087018]
5702,[0.23],[0.24131759]
5703,[0.01],[0.16431656]
5704,[0.01],[0.10850535]
5705,[0.34],[0.11222772]
5706,[0.38],[0.33562326]
5707,[0.69],[0.478332]
5708,[0.],[0.39896175]
5709,[0.01],[0.08216991]
5710,[0.],[0.00266293]
5711,[0.38],[0.26000863]
5712,[0.45],[0.24110076]
5713,[0.41],[0.3317735]
5714,[0.56],[0.50018966]
5715,[0.],[0.22659844]
5716,[0.49],[0.3978207]
5717,[0.31],[0.32606494]
5718,[0.35],[0.36828578]
5719,[0.67],[0.3952797]
5720,[0.52],[0.45330656]
5721,[0.],[0.2247404]
5722,[0.1],[0.24444975]
5723,[0.],[0.05082944]
5724,[0.43],[0.34800512]
5725,[0.68],[0.5155271]
5726,[0.56],[0.35777333]
5727,[0.],[0.04581208]
5728,[0.11],[0.04444396]
5729,[0.16],[0.22773777]
5730,[0.36],[0.2852855]
5731,[0.],[0.02445233]
5732,[0.05],[0.07150462]
5733,[0.5],[0.29361388]
5734,[0.42],[0.36964506]
5735,[0.32],[0.28105405]
5736,[0.],[0.02657055]
5737,[0.35],[0.02962151]
5738,[0.11],[0.09206115]
5739,[0.62],[0.09726426]
5740,[0.08],[0.12290952]
5741,[0.58],[0.45919564]
5742,[0.32],[0.36297202]
5743,[0.53],[0.37703818]
5744,[0.],[0.12880327]
5745,[0.01],[0.01678662]
5746,[0.48],[0.3176696]
5747,[0.69],[0.6072595]
5748,[0.31],[0.34582293]
5749,[0.31],[0.21778893]
5750,[0.21],[0.22141151]
5751,[0.74],[0.5093509]
5752,[0.42],[0.35032487]
5753,[0.55],[0.38827822]
5754,[0.66],[0.4354545]
5755,[0.69],[0.30937114]
5756,[0.34],[0.22659956]
5757,[0.45],[0.17277996]
5758,[0.],[0.08728937]
5759,[0.04],[0.22787115]
5760,[0.22],[0.291364]
5761,[0.24],[0.33200043]
5762,[0.54],[0.3346779]
5763,[0.48],[0.26825607]
5764,[0.27],[0.49900013]
5765,[0.],[0.02211158]
5766,[0.31],[0.4045897]
5767,[0.2],[0.04064447]
5768,[0.33],[0.36640018]
5769,[0.],[0.01118015]
5770,[0.64],[0.39806417]
5771,[0.4],[0.3914527]
5772,[0.23],[0.18953185]
5773,[0.],[0.23357421]
5774,[0.37],[0.38276106]
5775,[0.],[0.44961816]
5776,[0.],[0.11571276]
5777,[0.32],[0.26409245]
5778,[0.15],[0.02644629]
5779,[0.],[0.0137687]
5780,[0.08],[0.3434846]
5781,[0.29],[0.23554921]
5782,[0.52],[0.17002223]
5783,[0.56],[0.3282939]
5784,[0.24],[0.41908982]
5785,[0.55],[0.11309814]
5786,[0.],[0.0276205]
5787,[0.6],[0.4097137]
5788,[0.47],[0.3353341]
5789,[0.],[0.01237463]
5790,[0.04],[0.25351918]
5791,[0.04],[0.19894233]
5792,[0.5],[0.23564512]
5793,[0.],[0.16049951]
5794,[0.],[0.21543424]
5795,[0.],[0.4014736]
5796,[0.32],[0.2484348]
5797,[0.18],[0.32337004]
5798,[0.57],[0.42038986]
5799,[0.34],[0.34798586]
5800,[0.41],[0.32287654]
5801,[0.28],[0.21747552]
5802,[0.43],[0.43349195]
5803,[0.49],[0.38018724]
5804,[0.76],[0.38453624]
5805,[0.34],[0.29158768]
5806,[0.01],[0.13750592]
5807,[0.36],[0.3260677]
5808,[0.],[0.02688253]
5809,[0.],[0.46050718]
5810,[0.35],[0.4420728]
5811,[0.],[0.14284664]
5812,[0.39],[0.4160644]
5813,[0.],[0.00223277]
5814,[0.68],[0.4078462]
5815,[0.52],[0.50170225]
5816,[0.07],[0.16690987]
5817,[0.23],[0.29854435]
5818,[0.07],[0.2507354]
5819,[0.23],[0.48178613]
5820,[0.],[0.02330764]
5821,[0.25],[0.40563843]
5822,[0.21],[0.17497756]
5823,[0.27],[0.24188016]
5824,[0.25],[0.2565262]
5825,[0.68],[0.19062908]
5826,[0.51],[0.35776308]
5827,[0.],[0.1182787]
5828,[0.],[0.2750265]
5829,[0.],[0.012382]
5830,[0.05],[0.2443244]
5831,[0.73],[0.43645403]
5832,[0.56],[0.20491584]
5833,[0.33],[0.4120206]
5834,[0.],[0.33152002]
5835,[0.58],[0.38196942]
5836,[0.],[0.14176029]
5837,[0.21],[0.2943945]
5838,[0.],[0.03499711]
5839,[0.],[0.19156106]
5840,[0.45],[0.35029927]
5841,[0.34],[0.25638205]
5842,[0.04],[0.24240175]
5843,[0.],[0.07079929]
5844,[0.53],[0.24812125]
5845,[0.18],[0.22472392]
5846,[0.31],[0.28434494]
5847,[0.42],[0.40682003]
5848,[0.04],[0.2020028]
5849,[0.25],[0.29417217]
5850,[0.38],[0.34078422]
5851,[0.28],[0.3110799]
5852,[0.64],[0.40304565]
5853,[0.15],[0.18794608]
5854,[0.01],[0.22766617]
5855,[0.17],[0.05598249]
5856,[0.29],[0.12158734]
5857,[0.21],[0.08892626]
5858,[0.56],[0.2694512]
5859,[0.],[0.04168031]
5860,[0.46],[0.32557422]
5861,[0.],[0.08598538]
5862,[0.55],[0.28941387]
5863,[0.2],[0.16979156]
5864,[0.52],[0.3917558]
5865,[0.09],[0.07159594]
5866,[0.46],[0.4017523]
5867,[0.1],[0.0393849]
5868,[0.],[0.17816909]
5869,[0.47],[0.32946903]
5870,[0.31],[0.32589594]
5871,[0.5],[0.47745824]
5872,[0.03],[0.39330024]
5873,[0.39],[0.20101264]
5874,[0.36],[0.36441764]
5875,[0.2],[0.12471214]
5876,[0.01],[0.08863521]
5877,[0.07],[0.40538654]
5878,[0.29],[0.29584122]
5879,[0.],[0.09666628]
5880,[0.39],[0.2278764]
5881,[0.13],[0.17717475]
5882,[0.45],[0.35435292]
5883,[0.],[0.06048126]
5884,[0.13],[0.11304374]
5885,[0.],[0.17393966]
5886,[0.38],[0.37217498]
5887,[0.33],[0.37268233]
5888,[0.41],[0.12813473]
5889,[0.],[0.08570208]
5890,[0.],[0.080905]
5891,[0.],[0.25983214]
5892,[0.63],[0.46319944]
5893,[0.49],[0.4514569]
5894,[0.56],[0.38693786]
5895,[0.08],[0.37464803]
5896,[0.11],[0.2560136]
5897,[0.],[0.02440041]
5898,[0.15],[0.1080627]
5899,[0.32],[0.14029427]
5900,[0.56],[0.33472905]
5901,[0.13],[0.29085162]
5902,[0.2],[0.32851848]
5903,[0.],[0.1159002]
5904,[0.19],[0.23738413]
5905,[0.],[0.05619314]
5906,[0.45],[0.44341353]
5907,[0.01],[0.1523106]
5908,[0.13],[0.28116673]
5909,[0.06],[0.2789393]
5910,[0.],[0.1696106]
5911,[0.28],[0.4329559]
5912,[0.36],[0.32530883]
5913,[0.],[0.01245126]
5914,[0.],[0.37021092]
5915,[0.],[0.03772849]
5916,[0.2],[0.1826458]
5917,[0.19],[0.30015033]
5918,[0.05],[0.14306115]
5919,[0.12],[0.14037463]
5920,[0.18],[0.37874666]
5921,[0.29],[0.30427364]
5922,[0.16],[0.28047225]
5923,[0.58],[0.06627136]
5924,[0.28],[0.20462127]
5925,[0.72],[0.57175374]
5926,[0.4],[0.28506914]
5927,[0.],[0.13550057]
5928,[0.5],[0.57570624]
5929,[0.],[0.01122372]
5930,[0.19],[0.2082145]
5931,[0.],[0.02221327]
5932,[0.35],[0.47292417]
5933,[0.39],[0.25223464]
5934,[0.63],[0.52597976]
5935,[0.26],[0.29731986]
5936,[0.53],[0.47624967]
5937,[0.04],[0.05521193]
5938,[0.44],[0.43674824]
5939,[0.7],[0.381997]
5940,[0.26],[0.39760002]
5941,[0.],[0.02026049]
5942,[0.43],[0.40165886]
5943,[0.33],[0.38328856]
5944,[0.52],[0.3279616]
5945,[0.06],[0.28889042]
5946,[0.2],[0.30293083]
5947,[0.26],[0.1874139]
5948,[0.27],[0.3565055]
5949,[0.36],[0.24772444]
5950,[0.],[0.05402128]
5951,[0.],[0.0022647]
5952,[0.25],[0.09063591]
5953,[0.33],[0.24360493]
5954,[0.24],[0.34457144]
5955,[0.],[0.19924904]
5956,[0.46],[0.22084844]
5957,[0.09],[0.29627407]
5958,[0.26],[0.23712212]
5959,[0.27],[0.24389648]
5960,[0.27],[0.3205789]
5961,[0.64],[0.4541264]
5962,[0.46],[0.37970582]
5963,[0.],[0.19278383]
5964,[0.38],[0.23259151]
5965,[0.27],[0.24224359]
5966,[0.33],[0.14091396]
5967,[0.39],[0.21677184]
5968,[0.71],[0.3256921]
5969,[0.4],[0.27754638]
5970,[0.],[0.03799902]
5971,[0.03],[0.18775073]
5972,[0.06],[0.09645242]
5973,[0.04],[0.45928267]
5974,[0.28],[0.3693404]
5975,[0.59],[0.32372195]
5976,[0.44],[0.35200104]
5977,[0.28],[0.29042256]
5978,[0.38],[0.3559788]
5979,[0.43],[0.33698308]
5980,[0.27],[0.2592222]
5981,[0.18],[0.16880323]
5982,[0.26],[0.4048628]
5983,[0.6],[0.4234657]
5984,[0.44],[0.2933385]
5985,[0.16],[0.27299327]
5986,[0.],[0.43635303]
5987,[0.1],[0.24605805]
5988,[0.09],[0.18523823]
5989,[0.37],[0.25602528]
5990,[0.36],[0.29609627]
5991,[0.03],[0.05101434]
5992,[0.4],[0.04202355]
5993,[0.65],[0.41442454]
5994,[0.],[0.14062694]
5995,[0.07],[0.30974132]
5996,[0.47],[0.28153238]
5997,[0.11],[0.22752501]
5998,[0.74],[0.5173434]
5999,[0.51],[0.2834939]
6000,[0.01],[0.48321325]
6001,[0.11],[0.04127819]
6002,[0.51],[0.36078468]
6003,[0.61],[0.47751483]
6004,[0.],[0.09384886]
6005,[0.59],[0.3680546]
6006,[0.],[0.04403608]
6007,[0.54],[0.2680351]
6008,[0.],[0.10416362]
6009,[0.44],[0.36069262]
6010,[0.73],[0.5463624]
6011,[0.36],[0.36793315]
6012,[0.],[0.11487527]
6013,[0.],[0.14383678]
6014,[0.63],[0.33664754]
6015,[0.48],[0.49844763]
6016,[0.45],[0.2621487]
6017,[0.4],[0.24988481]
6018,[0.37],[0.36461794]
6019,[0.01],[0.01760463]
6020,[0.],[0.32242453]
6021,[0.],[0.2081753]
6022,[0.52],[0.2664342]
6023,[0.14],[0.09103704]
6024,[0.36],[0.2840358]
6025,[0.48],[0.48810884]
6026,[0.65],[0.47768405]
6027,[0.38],[0.29394105]
6028,[0.2],[0.21391402]
6029,[0.24],[0.47475886]
6030,[0.],[0.21352735]
6031,[0.36],[0.23127516]
6032,[0.37],[0.38271528]
6033,[0.33],[0.32934186]
6034,[0.51],[0.51019144]
6035,[0.39],[0.40787974]
6036,[0.65],[0.4496118]
6037,[0.53],[0.40224558]
6038,[0.15],[0.23203799]
6039,[0.],[0.378862]
6040,[0.34],[0.3834929]
6041,[0.32],[0.16755915]
6042,[0.52],[0.44342402]
6043,[0.54],[0.3562661]
6044,[0.26],[0.31303632]
6045,[0.5],[0.09797794]
6046,[0.37],[0.452264]
6047,[0.],[0.03011006]
6048,[0.59],[0.20757923]
6049,[0.42],[0.40514013]
6050,[0.],[0.22042155]
6051,[0.3],[0.31133568]
6052,[0.48],[0.4395466]
6053,[0.33],[0.33531463]
6054,[0.62],[0.43573004]
6055,[0.02],[0.23874332]
6056,[0.],[0.02917065]
6057,[0.01],[0.02063873]
6058,[0.],[0.02024585]
6059,[0.26],[0.35429555]
6060,[0.33],[0.4941275]
6061,[0.15],[0.04992286]
6062,[0.66],[0.32212985]
6063,[0.63],[0.39077657]
6064,[0.09],[0.14324555]
6065,[0.27],[0.20253402]
6066,[0.01],[0.0546409]
6067,[0.],[0.0242786]
6068,[0.55],[0.5179144]
6069,[0.51],[0.39862293]
6070,[0.],[0.10450025]
6071,[0.73],[0.42529404]
6072,[0.1],[0.27957872]
6073,[0.45],[0.25430757]
6074,[0.09],[0.32315826]
6075,[0.54],[0.17082888]
6076,[0.51],[0.15926543]
6077,[0.],[0.01482841]
6078,[0.05],[0.35999873]
6079,[0.39],[0.3600489]
6080,[0.21],[0.19571607]
6081,[0.],[0.05848708]
6082,[0.42],[0.34865814]
6083,[0.52],[0.36664614]
6084,[0.4],[0.04233715]
6085,[0.],[0.20519473]
6086,[0.],[0.04060499]
6087,[0.5],[0.38916832]
6088,[0.31],[0.34896573]
6089,[0.],[0.5459558]
6090,[0.03],[0.12514278]
6091,[0.6],[0.36206824]
6092,[0.23],[0.45768437]
6093,[0.54],[0.18941046]
6094,[0.68],[0.32986203]
6095,[0.15],[0.23582959]
6096,[0.],[0.12923108]
6097,[0.33],[0.35229036]
6098,[0.34],[0.3534272]
6099,[0.22],[0.39046103]
6100,[0.05],[0.27759805]
6101,[0.2],[0.1447368]
6102,[0.41],[0.1651331]
6103,[0.43],[0.3898372]
6104,[0.55],[0.25412023]
6105,[0.],[0.17435652]
6106,[0.16],[0.26877737]
6107,[0.25],[0.31548998]
6108,[0.],[0.00502228]
6109,[0.43],[0.3766085]
6110,[0.],[0.45555067]
6111,[0.43],[0.34531415]
6112,[0.53],[0.33402643]
6113,[0.],[0.35038403]
6114,[0.],[0.22398879]
6115,[0.53],[0.46311375]
6116,[0.27],[0.30716306]
6117,[0.38],[0.41718653]
6118,[0.09],[0.11821641]
6119,[0.49],[0.33871642]
6120,[0.23],[0.31857497]
6121,[0.],[0.014003]
6122,[0.57],[0.32578188]
6123,[0.11],[0.06908359]
6124,[0.36],[0.320968]
6125,[0.54],[0.484844]
6126,[0.],[0.01989888]
6127,[0.],[0.11752572]
6128,[0.35],[0.4019001]
6129,[0.55],[0.38720167]
6130,[0.37],[0.09886134]
6131,[0.38],[0.22121565]
6132,[0.22],[0.36628193]
6133,[0.51],[0.20538358]
6134,[0.49],[0.27850497]
6135,[0.],[0.01757913]
6136,[0.33],[0.4980782]
6137,[0.29],[0.20338996]
6138,[0.44],[0.17341265]
6139,[0.57],[0.4685045]
6140,[0.],[0.11444064]
6141,[0.48],[0.2982256]
6142,[0.],[0.01028962]
6143,[0.48],[0.29744592]
6144,[0.02],[0.0475136]
6145,[0.],[0.0371189]
6146,[0.39],[0.39451465]
6147,[0.01],[0.35594216]
6148,[0.35],[0.29309988]
6149,[0.55],[0.39614373]
6150,[0.34],[0.32088253]
6151,[0.],[0.08008732]
6152,[0.24],[0.0521596]
6153,[0.44],[0.14683905]
6154,[0.52],[0.3380931]
6155,[0.],[0.04673206]
6156,[0.16],[0.25002578]
6157,[0.24],[0.12405787]
6158,[0.33],[0.4618622]
6159,[0.01],[0.03733043]
6160,[0.32],[0.31295234]
6161,[0.3],[0.34789047]
6162,[0.47],[0.3105914]
6163,[0.56],[0.2854553]
6164,[0.1],[0.44739538]
6165,[0.53],[0.21726686]
6166,[0.],[0.14169951]
6167,[0.24],[0.36130777]
6168,[0.34],[0.40682247]
6169,[0.48],[0.3494082]
6170,[0.66],[0.41547883]
6171,[0.48],[0.3029634]
6172,[0.15],[0.13282056]
6173,[0.52],[0.25767773]
6174,[0.56],[0.03690783]
6175,[0.32],[0.3075139]
6176,[0.1],[0.06088145]
6177,[0.19],[0.09852495]
6178,[0.5],[0.4587295]
6179,[0.],[0.2515611]
6180,[0.42],[0.47859618]
6181,[0.],[0.2688503]
6182,[0.36],[0.3409126]
6183,[0.03],[0.06273758]
6184,[0.],[0.01358406]
6185,[0.],[0.10405567]
6186,[0.3],[0.3278045]
6187,[0.46],[0.37478754]
6188,[0.6],[0.36722797]
6189,[0.28],[0.34952858]
6190,[0.4],[0.27478713]
6191,[0.13],[0.10713435]
6192,[0.23],[0.22506195]
6193,[0.],[0.06562267]
6194,[0.23],[0.19996658]
6195,[0.63],[0.44083598]
6196,[0.],[0.3167999]
6197,[0.38],[0.3571351]
6198,[0.28],[0.3398913]
6199,[0.03],[0.34091815]
6200,[0.3],[0.3955904]
6201,[0.26],[0.37882718]
6202,[0.],[0.09941532]
6203,[0.],[0.01651073]
6204,[0.27],[0.3396617]
6205,[0.52],[0.45503753]
6206,[0.38],[0.3376067]
6207,[0.],[0.0675465]
6208,[0.09],[0.05329274]
6209,[0.38],[0.32693875]
6210,[0.],[0.16872263]
6211,[0.01],[0.11544396]
6212,[0.],[0.09890024]
6213,[0.],[0.03117279]
6214,[0.27],[0.31887883]
6215,[0.42],[0.36524594]
6216,[0.17],[0.10262991]
6217,[0.],[0.3674941]
6218,[0.02],[0.36786622]
6219,[0.],[0.00389214]
6220,[0.36],[0.27632314]
6221,[0.],[0.22865406]
6222,[0.62],[0.51750773]
6223,[0.02],[0.01427364]
6224,[0.],[0.20335723]
6225,[0.37],[0.22872557]
6226,[0.37],[0.34729183]
6227,[0.],[0.1705035]
6228,[0.23],[0.29073265]
6229,[0.71],[0.3501875]
6230,[0.61],[0.19801658]
6231,[0.42],[0.39027742]
6232,[0.],[0.03335924]
6233,[0.2],[0.1581407]
6234,[0.],[0.00515814]
6235,[0.16],[0.20413177]
6236,[0.66],[0.41043028]
6237,[0.15],[0.02533147]
6238,[0.32],[0.30625224]
6239,[0.58],[0.38497135]
6240,[0.23],[0.24367297]
6241,[0.04],[0.05588082]
6242,[0.01],[0.22700828]
6243,[0.43],[0.3825104]
6244,[0.],[0.44441733]
6245,[0.35],[0.3618714]
6246,[0.],[0.26279157]
6247,[0.48],[0.3312348]
6248,[0.28],[0.36066628]
6249,[0.22],[0.34888726]
6250,[0.],[0.21870744]
6251,[0.22],[0.29985568]
6252,[0.33],[0.3885861]
6253,[0.46],[0.36139992]
6254,[0.4],[0.3385459]
6255,[0.75],[0.35508657]
6256,[0.15],[0.19999601]
6257,[0.65],[0.27342486]
6258,[0.1],[0.34302977]
6259,[0.],[0.24698134]
6260,[0.37],[0.1296573]
6261,[0.06],[0.19734672]
6262,[0.16],[0.21690847]
6263,[0.],[0.34708974]
6264,[0.47],[0.17396972]
6265,[0.08],[0.00114768]
6266,[0.26],[0.24096939]
6267,[0.27],[0.33542043]
6268,[0.5],[0.23238128]
6269,[0.61],[0.4383525]
6270,[0.],[0.4486439]
6271,[0.45],[0.41563913]
6272,[0.39],[0.3218601]
6273,[0.47],[0.44946507]
6274,[0.06],[0.13707988]
6275,[0.],[0.00524955]
6276,[0.62],[0.31337777]
6277,[0.4],[0.40425056]
6278,[0.46],[0.37409037]
6279,[0.16],[0.34721994]
6280,[0.59],[0.3811071]
6281,[0.12],[0.31571728]
6282,[0.34],[0.24333447]
6283,[0.],[0.0537402]
6284,[0.12],[0.09220023]
6285,[0.21],[0.20642842]
6286,[0.],[0.17463413]
6287,[0.],[0.04527523]
6288,[0.2],[0.22057231]
6289,[0.27],[0.13222027]
6290,[0.],[0.07526306]
6291,[0.33],[0.29676712]
6292,[0.03],[0.4175056]
6293,[0.],[0.24731898]
6294,[0.53],[0.35904852]
6295,[0.23],[0.19928855]
6296,[0.01],[0.33199173]
6297,[0.26],[0.3647635]
6298,[0.47],[0.35812306]
6299,[0.],[-0.00552233]
6300,[0.],[0.10631604]
6301,[0.38],[0.37932366]
6302,[0.12],[0.2490521]
6303,[0.33],[0.39994627]
6304,[0.],[0.36746275]
6305,[0.],[0.03454565]
6306,[0.53],[0.31481722]
6307,[0.01],[0.0797373]
6308,[0.45],[0.4111099]
6309,[0.33],[0.3319843]
6310,[0.39],[0.3488517]
6311,[0.],[0.00611892]
6312,[0.63],[0.32147396]
6313,[0.31],[0.30289733]
6314,[0.03],[0.03517927]
6315,[0.44],[0.34860775]
6316,[0.],[0.23498929]
6317,[0.63],[0.41922668]
6318,[0.08],[0.07711419]
6319,[0.4],[0.2701583]
6320,[0.24],[0.19736442]
6321,[0.33],[0.40147272]
6322,[0.],[0.31898665]
6323,[0.19],[0.28039756]
6324,[0.14],[0.23693854]
6325,[0.42],[0.32289803]
6326,[0.43],[0.31991658]
6327,[0.],[0.24102607]
6328,[0.43],[0.32282168]
6329,[0.05],[0.13487789]
6330,[0.],[0.33973372]
6331,[0.29],[0.22279356]
6332,[0.01],[0.23236054]
6333,[0.],[0.41348243]
6334,[0.5],[0.43469906]
6335,[0.41],[0.34854174]
6336,[0.32],[0.13785191]
6337,[0.62],[0.1694898]
6338,[0.32],[0.06939066]
6339,[0.36],[0.33365086]
6340,[0.12],[0.00583192]
6341,[0.3],[0.40719578]
6342,[0.42],[0.3842839]
6343,[0.01],[0.06729767]
6344,[0.],[0.08238465]
6345,[0.03],[0.09608659]
6346,[0.],[0.05904954]
6347,[0.48],[0.3565699]
6348,[0.],[0.04580533]
6349,[0.29],[0.1552712]
6350,[0.47],[0.38277543]
6351,[0.49],[0.24776207]
6352,[0.],[0.04191087]
6353,[0.26],[0.30626604]
6354,[0.5],[0.4500329]
6355,[0.63],[0.41476002]
6356,[0.18],[0.41192177]
6357,[0.15],[0.1430698]
6358,[0.],[0.04656066]
6359,[0.],[0.02960503]
6360,[0.59],[0.32872298]
6361,[0.34],[0.33503002]
6362,[0.1],[0.27609617]
6363,[0.09],[0.22269318]
6364,[0.],[0.079635]
6365,[0.65],[0.39438486]
6366,[0.09],[0.12286378]
6367,[0.2],[0.25202045]
6368,[0.73],[0.46841803]
6369,[0.],[0.03345373]
6370,[0.01],[0.42161983]
6371,[0.3],[0.35537964]
6372,[0.01],[0.06250508]
6373,[0.29],[0.25464875]
6374,[0.72],[0.21924599]
6375,[0.39],[0.34248033]
6376,[0.43],[0.3635705]
6377,[0.47],[0.5252633]
6378,[0.],[0.10247073]
6379,[0.03],[0.0842244]
6380,[0.31],[0.33429465]
6381,[0.],[0.46977773]
6382,[0.],[0.0807641]
6383,[0.36],[0.16272041]
6384,[0.57],[0.47511265]
6385,[0.02],[0.34496346]
6386,[0.],[0.10889453]
6387,[0.59],[0.474096]
6388,[0.21],[0.4451894]
6389,[0.],[0.26936275]
6390,[0.48],[0.31111106]
6391,[0.],[0.11316872]
6392,[0.57],[0.33505633]
6393,[0.4],[0.3614122]
6394,[0.],[0.42220736]
6395,[0.37],[0.18835725]
6396,[0.],[0.02823795]
6397,[0.79],[0.41278046]
6398,[0.32],[0.3849806]
6399,[0.],[0.08808571]
6400,[0.18],[0.48174492]
6401,[0.39],[0.2536648]
6402,[0.12],[0.33561206]
6403,[0.35],[0.23908462]
6404,[0.28],[0.37157068]
6405,[0.65],[0.3656928]
6406,[0.],[0.40864357]
6407,[0.75],[0.50957453]
6408,[0.21],[0.3673646]
6409,[0.03],[0.21514523]
6410,[0.48],[0.38886735]
6411,[0.],[0.14106184]
6412,[0.],[0.06920543]
6413,[0.04],[0.09580772]
6414,[0.],[0.0232533]
6415,[0.15],[0.26537544]
6416,[0.21],[0.26283646]
6417,[0.12],[0.15854844]
6418,[0.13],[0.17157267]
6419,[0.58],[0.42070106]
6420,[0.25],[0.220707]
6421,[0.31],[0.3355398]
6422,[0.],[0.37997222]
6423,[0.04],[0.18177031]
6424,[0.],[0.4262704]
6425,[0.14],[0.2966644]
6426,[0.],[0.02251508]
6427,[0.37],[0.43735597]
6428,[0.05],[0.14594856]
6429,[0.32],[0.3678153]
6430,[0.13],[0.20321095]
6431,[0.58],[0.35617438]
6432,[0.11],[0.11392974]
6433,[0.14],[0.28951108]
6434,[0.],[0.0242758]
6435,[0.26],[0.30732346]
6436,[0.39],[0.35943428]
6437,[0.69],[0.19212434]
6438,[0.33],[0.35440817]
6439,[0.7],[0.4400756]
6440,[0.31],[0.27526274]
6441,[0.09],[0.3167449]
6442,[0.15],[0.06856951]
6443,[0.24],[0.33852884]
6444,[0.1],[0.40495738]
6445,[0.01],[0.35917348]
6446,[0.],[0.21469133]
6447,[0.06],[0.25194043]
6448,[0.32],[0.340554]
6449,[0.62],[0.4288672]
6450,[0.45],[0.1908364]
6451,[0.46],[0.28157598]
6452,[0.11],[0.32541865]
6453,[0.],[0.07532459]
